,ID,MM,HH,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,SEMESTRE_x,AMM,N_VICTIMAS,HSV,Cambio_Porcentual
1007,2019-0087,10,21.0,AVENIDA,12.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1008,2019-0088,10,20.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1009,2019-0088,10,20.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1010,2019-0089,10,15.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1011,2019-0089,10,15.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1012,2019-0090,10,18.0,AVENIDA,9.0,PEATON-MOTO,PEATON,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1013,2019-0090,10,18.0,AVENIDA,9.0,PEATON-MOTO,PEATON,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1014,2019-0091,11,20.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1015,2019-0091,11,20.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1016,2019-0092,11,10.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1017,2019-0092,11,10.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1018,2019-0093,11,11.0,AVENIDA,11.0,BICICLETA-OTRO,BICICLETA,OTRO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1019,2019-0093,11,11.0,AVENIDA,11.0,BICICLETA-OTRO,BICICLETA,OTRO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1020,2019-0094,11,14.0,CALLE,15.0,MOTO-OTRO,MOTO,OTRO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1021,2019-0094,11,14.0,CALLE,15.0,MOTO-OTRO,MOTO,OTRO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1022,2019-0095,11,15.0,AUTOPISTA,1.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1023,2019-0095,11,15.0,AUTOPISTA,1.0,MOTO-CARGAS,MOTO,CARGAS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1024,2019-0096,11,19.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1025,2019-0096,11,19.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1026,2019-0097,11,8.0,AUTOPISTA,9.0,MULTIPLE,MOTO,MULTIPLE,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1027,2019-0097,11,8.0,AUTOPISTA,9.0,MULTIPLE,MOTO,MULTIPLE,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1028,2019-0098,11,14.0,AVENIDA,15.0,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1029,2019-0098,11,14.0,AVENIDA,15.0,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1030,2019-0100,12,17.0,AVENIDA,12.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1031,2019-0100,12,17.0,AVENIDA,12.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1032,2019-0101,12,4.0,AVENIDA,4.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1033,2019-0101,12,4.0,AVENIDA,4.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1034,2019-0102,12,14.0,CALLE,9.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1035,2019-0102,12,14.0,CALLE,9.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1036,2019-0103,12,,GRAL PAZ,11.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1037,2019-0103,12,,GRAL PAZ,11.0,MOTO-MOTO,MOTO,MOTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1038,2019-0104,12,4.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1039,2019-0104,12,4.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2019,S4H2,30.201342281879196,47,1.506114826194349,-17.543859649122805
1040,2019-0105,5,11.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,57,1.8265647892144234,-27.848101265822777
1041,2019-0105,5,11.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2019,S4H1,30.201342281879196,47,1.506114826194349,-17.543859649122805
1042,2020-0001,1,10.0,CALLE,15.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1043,2020-0001,1,10.0,CALLE,15.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1044,2020-0002,1,20.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1045,2020-0002,1,20.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1046,2020-0003,1,6.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1047,2020-0003,1,6.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1048,2020-0004,1,21.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1049,2020-0004,1,21.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1050,2020-0005,1,6.0,AVENIDA,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1051,2020-0005,1,6.0,AVENIDA,3.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1052,2020-0006,1,12.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1053,2020-0006,1,12.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1054,2020-0007,1,0.0,CALLE,1.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1055,2020-0007,1,0.0,CALLE,1.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1056,2020-0008,1,7.0,AVENIDA,2.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1057,2020-0008,1,7.0,AVENIDA,2.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1058,2020-0009,2,14.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1059,2020-0009,2,14.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1060,2020-0010,2,5.0,AVENIDA,1.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1061,2020-0010,2,5.0,AVENIDA,1.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1062,2020-0011,2,11.0,CALLE,5.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1063,2020-0011,2,11.0,CALLE,5.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1064,2020-0012,2,21.0,CALLE,3.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1065,2020-0012,2,21.0,CALLE,3.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1066,2020-0013,2,12.0,AVENIDA,15.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1067,2020-0013,2,12.0,AVENIDA,15.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1068,2020-0014,2,2.0,CALLE,11.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1069,2020-0014,2,2.0,CALLE,11.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1070,2020-0015,2,14.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1071,2020-0015,2,14.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1072,2020-0016,2,13.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1073,2020-0016,2,13.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1074,2020-0017,3,23.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1075,2020-0017,3,23.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1076,2020-0018,3,14.0,AVENIDA,13.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1077,2020-0018,3,14.0,AVENIDA,13.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1078,2020-0019,3,21.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1079,2020-0019,3,21.0,CALLE,5.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1080,2020-0020,3,17.0,AVENIDA,3.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1081,2020-0020,3,17.0,AVENIDA,3.0,PEATON-MOTO,PEATON,MOTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1082,2020-0021,3,16.0,CALLE,2.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1083,2020-0021,3,16.0,CALLE,2.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1084,2020-0022,4,6.0,AUTOPISTA,9.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1085,2020-0022,4,6.0,AUTOPISTA,9.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1086,2020-0023,4,18.0,AVENIDA,4.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1087,2020-0023,4,18.0,AVENIDA,4.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1088,2020-0024,4,7.0,CALLE,9.0,AUTO-AUTO,AUTO,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1089,2020-0024,4,7.0,CALLE,9.0,AUTO-AUTO,AUTO,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1090,2020-0025,5,5.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1091,2020-0025,5,5.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1092,2020-0026,5,6.0,AUTOPISTA,14.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1093,2020-0026,5,6.0,AUTOPISTA,14.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1094,2020-0027,5,8.0,AVENIDA,8.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1095,2020-0027,5,8.0,AVENIDA,8.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1096,2020-0028,5,10.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1097,2020-0028,5,10.0,AVENIDA,15.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1098,2020-0029,6,14.0,GRAL PAZ,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1099,2020-0029,6,14.0,GRAL PAZ,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1100,2020-0030,6,15.0,AVENIDA,6.0,MULTIPLE,MOTO,MULTIPLE,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1101,2020-0030,6,15.0,AVENIDA,6.0,MULTIPLE,MOTO,MULTIPLE,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1102,2020-0031,6,8.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1103,2020-0031,6,8.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H1,22.115384615384613,50,1.6022498151003715,61.290322580645174
1104,2020-0032,7,23.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1105,2020-0032,7,23.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1106,2020-0033,7,6.0,GRAL PAZ,13.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1107,2020-0033,7,6.0,GRAL PAZ,13.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1108,2020-0034,8,3.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1109,2020-0034,8,3.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1110,2020-0035,8,5.0,AUTOPISTA,7.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1111,2020-0035,8,5.0,AUTOPISTA,7.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1112,2020-0036,8,18.0,AVENIDA,14.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1113,2020-0036,8,18.0,AVENIDA,14.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1114,2020-0037,8,4.0,AVENIDA,8.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1115,2020-0037,8,4.0,AVENIDA,8.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1116,2020-0038,8,4.0,AVENIDA,14.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1117,2020-0038,8,4.0,AVENIDA,14.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1118,2020-0039,9,19.0,CALLE,9.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1119,2020-0039,9,19.0,CALLE,9.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1120,2020-0040,9,3.0,AVENIDA,2.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1121,2020-0040,9,3.0,AVENIDA,2.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1122,2020-0041,9,1.0,AVENIDA,7.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1123,2020-0041,9,1.0,AVENIDA,7.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1124,2020-0042,9,17.0,AVENIDA,8.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1125,2020-0042,9,17.0,AVENIDA,8.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1126,2020-0043,9,17.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1127,2020-0043,9,17.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1128,2020-0044,10,0.0,AVENIDA,6.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1129,2020-0044,10,0.0,AVENIDA,6.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1130,2020-0045,10,3.0,GRAL PAZ,8.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1131,2020-0045,10,3.0,GRAL PAZ,8.0,AUTO-CARGAS,AUTO,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1132,2020-0046,10,21.0,AVENIDA,11.0,MOTO-MOTO,MOTO,MOTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1133,2020-0046,10,21.0,AVENIDA,11.0,MOTO-MOTO,MOTO,MOTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1134,2020-0047,10,14.0,AUTOPISTA,9.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1135,2020-0047,10,14.0,AUTOPISTA,9.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1136,2020-0048,10,20.0,AVENIDA,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1137,2020-0048,10,20.0,AVENIDA,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1138,2020-0049,10,20.0,AVENIDA,1.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1139,2020-0049,10,20.0,AVENIDA,1.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1140,2020-0050,11,22.0,AVENIDA,14.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1141,2020-0050,11,22.0,AVENIDA,14.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1142,2020-0051,11,0.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1143,2020-0051,11,0.0,AVENIDA,10.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1144,2020-0052,11,6.0,AVENIDA,3.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1145,2020-0052,11,6.0,AVENIDA,3.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1146,2020-0053,11,3.0,AVENIDA,4.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1147,2020-0053,11,3.0,AVENIDA,4.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1148,2020-0054,11,9.0,CALLE,4.0,BICICLETA-AUTO,BICICLETA,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1149,2020-0054,11,9.0,CALLE,4.0,BICICLETA-AUTO,BICICLETA,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1150,2020-0055,11,12.0,AVENIDA,12.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1151,2020-0055,11,12.0,AVENIDA,12.0,PEATON-CARGAS,PEATON,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1152,2020-0056,11,13.0,GRAL PAZ,8.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1153,2020-0056,11,13.0,GRAL PAZ,8.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1154,2020-0057,11,7.0,AVENIDA,11.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1155,2020-0057,11,7.0,AVENIDA,11.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1156,2020-0058,11,16.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1157,2020-0058,11,16.0,AVENIDA,10.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1158,2020-0059,12,6.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1159,2020-0059,12,6.0,CALLE,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1160,2020-0060,12,20.0,AVENIDA,9.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1161,2020-0060,12,20.0,AVENIDA,9.0,PEATON-MOTO,PEATON,MOTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1162,2020-0061,12,14.0,AUTOPISTA,13.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1163,2020-0061,12,14.0,AUTOPISTA,13.0,MOTO-CARGAS,MOTO,CARGAS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1164,2020-0062,12,17.0,CALLE,3.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1165,2020-0062,12,17.0,CALLE,3.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1166,2020-0063,12,7.0,CALLE,11.0,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1167,2020-0063,12,7.0,CALLE,11.0,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1168,2020-0065,12,16.0,GRAL PAZ,12.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1169,2020-0065,12,16.0,GRAL PAZ,12.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1170,2020-0066,12,4.0,AUTOPISTA,10.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
