,ID hecho,AAA,MM,DD,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD
5500,LC-2019-0352398,2019,6,5,2019-06-05,,Varon,32.0,
5501,LC-2019-0091050,2019,2,12,2019-02-12,,Varon,68.0,
5502,LC-2019-0354521,2019,6,5,2019-06-05,,Varon,20.0,
5503,LC-2019-0367527,2019,6,5,2019-06-05,,Varon,31.0,
5504,LC-2019-0352715,2019,6,6,2019-06-06,,Varon,,
5505,LC-2019-0352715,2019,6,6,2019-06-06,,Varon,,
5506,LC-2019-0352715,2019,6,6,2019-06-06,,Mujer,32.0,
5507,LC-2019-0352715,2019,6,6,2019-06-06,,Varon,74.0,
5508,LC-2019-0352805,2019,6,6,2019-06-06,,Mujer,58.0,
5509,LC-2019-0352805,2019,6,6,2019-06-06,,Mujer,58.0,
5510,LC-2019-0352905,2019,6,6,2019-06-06,,Varon,53.0,
5511,LC-2019-0352905,2019,6,6,2019-06-06,,Varon,53.0,
5512,LC-2019-0352907,2019,6,6,2019-06-06,,Varon,23.0,
5513,LC-2019-0352935,2019,6,6,2019-06-06,,Varon,35.0,
5514,LC-2019-0352996,2019,6,6,2019-06-06,,Mujer,38.0,
5515,LC-2019-0353056,2019,6,6,2019-06-06,,Varon,48.0,
5516,LC-2019-0353132,2019,6,6,2019-06-06,,Varon,25.0,
5517,LC-2019-0353137,2019,6,6,2019-06-06,,Varon,21.0,
5518,LC-2019-0353184,2019,6,6,2019-06-06,,Mujer,65.0,
5519,LC-2019-0353425,2019,6,6,2019-06-06,,Varon,25.0,
5520,LC-2019-0353543,2019,6,6,2019-06-06,,Varon,,
5521,LC-2019-0353547,2019,6,6,2019-06-06,,Varon,,
5522,LC-2019-0353668,2019,6,6,2019-06-06,,,,
5523,LC-2019-0353683,2019,6,6,2019-06-06,,Varon,40.0,
5524,LC-2019-0353683,2019,6,6,2019-06-06,,Mujer,40.0,
5525,LC-2019-0353830,2019,6,6,2019-06-06,,Varon,60.0,
5526,LC-2019-0353836,2019,6,6,2019-06-06,,Mujer,55.0,
5527,LC-2019-0353859,2019,6,6,2019-06-06,,Mujer,42.0,
5528,LC-2019-0354194,2019,6,6,2019-06-06,,Varon,,
5529,LC-2019-0354255,2019,6,6,2019-06-06,,Varon,26.0,
5530,LC-2019-0354346,2019,6,6,2019-06-06,,Mujer,36.0,
5531,LC-2019-0354351,2019,6,6,2019-06-06,,Varon,,
5532,LC-2019-0354627,2019,6,6,2019-06-06,,Varon,,
5533,LC-2019-0354664,2019,6,6,2019-06-06,,Varon,29.0,
5534,LC-2019-0354702,2019,6,6,2019-06-06,,Varon,,
5535,LC-2019-0354722,2019,6,6,2019-06-06,,,,
5536,LC-2019-0354729,2019,6,6,2019-06-06,,Varon,21.0,
5537,LC-2019-0354738,2019,6,6,2019-06-06,,Mujer,24.0,
5538,LC-2019-0354738,2019,6,6,2019-06-06,,Mujer,24.0,
5539,LC-2019-0354758,2019,6,6,2019-06-06,,Varon,34.0,
5540,LC-2019-0354777,2019,6,6,2019-06-06,,Varon,,
5541,LC-2019-0354877,2019,6,6,2019-06-06,,Varon,42.0,
5542,LC-2019-0354887,2019,6,6,2019-06-06,,Varon,27.0,
5543,LC-2019-0354887,2019,6,6,2019-06-06,,Varon,27.0,
5544,LC-2019-0354891,2019,6,6,2019-06-06,,Varon,30.0,
5545,LC-2019-0354934,2019,6,6,2019-06-06,,Varon,38.0,
5546,LC-2019-0355000,2019,6,6,2019-06-06,,Varon,49.0,
5547,LC-2019-0355001,2019,6,6,2019-06-06,,Varon,25.0,
5548,LC-2019-0355125,2019,6,6,2019-06-06,,Mujer,18.0,
5549,LC-2019-0359827,2019,6,6,2019-06-06,,Varon,,
5550,LC-2019-0362880,2019,6,6,2019-06-06,,Mujer,4.0,
5551,LC-2019-0354833,2019,6,6,2019-06-06,,varon,62.0,
5552,LC-2019-0355251,2019,6,7,2019-06-07,,Varon,30.0,
5553,LC-2019-0355477,2019,6,7,2019-06-07,,Varon,34.0,
5554,LC-2019-0355625,2019,6,7,2019-06-07,,Varon,33.0,
5555,LC-2019-0355964,2019,6,7,2019-06-07,,Varon,38.0,
5556,LC-2019-0355976,2019,6,7,2019-06-07,,Varon,27.0,
5557,LC-2019-0356228,2019,6,7,2019-06-07,,Varon,31.0,
5558,LC-2019-0356260,2019,6,7,2019-06-07,,Varon,55.0,
5559,LC-2019-0356260,2019,6,7,2019-06-07,,Mujer,55.0,
5560,LC-2019-0356260,2019,6,7,2019-06-07,,Mujer,38.0,
5561,LC-2019-0356351,2019,6,7,2019-06-07,,Varon,41.0,
5562,LC-2019-0356351,2019,6,7,2019-06-07,,Varon,41.0,
5563,LC-2019-0356359,2019,6,7,2019-06-07,,Varon,32.0,
5564,LC-2019-0356563,2019,6,7,2019-06-07,,Varon,41.0,
5565,LC-2019-0356667,2019,6,7,2019-06-07,,Varon,,
5566,LC-2019-0356694,2019,6,7,2019-06-07,,Varon,25.0,
5567,LC-2019-0356758,2019,6,7,2019-06-07,,Varon,39.0,
5568,LC-2019-0356936,2019,6,7,2019-06-07,,Mujer,23.0,
5569,LC-2019-0814108,2019,12,23,2019-12-23,,Varon,,
5570,LC-2019-0357156,2019,6,7,2019-06-07,,Varon,43.0,
5571,LC-2019-0357162,2019,6,7,2019-06-07,,MUJER,82.0,
5572,LC-2019-0357188,2019,6,7,2019-06-07,,MUJER,70.0,
5573,LC-2019-0357212,2019,6,7,2019-06-07,,Varon,49.0,
5574,LC-2019-0357243,2019,6,7,2019-06-07,,Varon,,
5575,LC-2019-0357254,2019,6,7,2019-06-07,,Varon,34.0,
5576,LC-2019-0357257,2019,6,7,2019-06-07,,Mujer,30.0,
5577,LC-2019-0357262,2019,6,7,2019-06-07,,Varon,23.0,
5578,LC-2019-0357389,2019,6,7,2019-06-07,,Varon,37.0,
5579,LC-2019-0357412,2019,6,7,2019-06-07,,Mujer,25.0,
5580,LC-2019-0357423,2019,6,7,2019-06-07,,Mujer,27.0,
5581,LC-2019-0357551,2019,6,7,2019-06-07,,Mujer,,
5582,LC-2019-0357579,2019,6,7,2019-06-07,,Mujer,29.0,
5583,LC-2019-0357580,2019,6,7,2019-06-07,,Varon,20.0,
5584,LC-2019-0357609,2019,6,7,2019-06-07,,Mujer,,
5585,LC-2019-0357660,2019,6,7,2019-06-07,,Varon,25.0,
5586,LC-2019-0357712,2019,6,7,2019-06-07,,Mujer,60.0,
5587,LC-2019-0357750,2019,6,7,2019-06-07,,Varon,25.0,
5588,LC-2019-0357771,2019,6,7,2019-06-07,,Mujer,37.0,
5589,LC-2019-0357771,2019,6,7,2019-06-07,,Mujer,37.0,
5590,LC-2019-0357771,2019,6,7,2019-06-07,,Mujer,36.0,
5591,LC-2019-0357771,2019,6,7,2019-06-07,,Mujer,64.0,
5592,LC-2019-0357837,2019,6,7,2019-06-07,,Mujer,39.0,
5593,LC-2019-0357875,2019,6,7,2019-06-07,,Varon,36.0,
5594,LC-2019-0358796,2019,6,7,2019-06-07,,Varon,32.0,
5595,LC-2019-0359828,2019,6,7,2019-06-07,,Mujer,18.0,
5596,LC-2019-0364032,2019,6,7,2019-06-07,,Varon,43.0,
5597,LC-2019-0368007,2019,6,7,2019-06-07,,Varon,32.0,
5598,LC-2019-0356621,2019,6,7,2019-06-07,,varon,38.0,
5599,LC-2019-0352681,2019,6,8,2019-06-08,,Varon,29.0,
5600,LC-2019-0352681,2019,6,8,2019-06-08,,Mujer,29.0,
5601,LC-2019-0357962,2019,6,8,2019-06-08,,Varon,,
5602,LC-2019-0357978,2019,6,8,2019-06-08,,Varon,58.0,
5603,LC-2019-0358040,2019,6,8,2019-06-08,,Varon,28.0,
5604,LC-2019-0358065,2019,6,8,2019-06-08,,Varon,26.0,
5605,LC-2019-0358102,2019,6,8,2019-06-08,,Varon,35.0,
5606,LC-2019-0358113,2019,6,8,2019-06-08,,Varon,35.0,
5607,LC-2019-0358346,2019,6,8,2019-06-08,,MUJER,,
5608,LC-2019-0358350,2019,6,8,2019-06-08,,Varon,,
5609,LC-2019-0358443,2019,6,8,2019-06-08,,Varon,43.0,
5610,LC-2019-0358670,2019,6,8,2019-06-08,,Varon,48.0,
5611,LC-2019-0358693,2019,6,8,2019-06-08,,Mujer,,
5612,LC-2019-0358693,2019,6,8,2019-06-08,,Mujer,,
5613,LC-2019-0358700,2019,6,8,2019-06-08,,Varon,51.0,
5614,LC-2019-0358709,2019,6,8,2019-06-08,,Varon,,
5615,LC-2019-0358709,2019,6,8,2019-06-08,,MUJER,,
5616,LC-2019-0358709,2019,6,8,2019-06-08,,MUJER,,
5617,LC-2019-0358736,2019,6,8,2019-06-08,,Mujer,82.0,
5618,LC-2019-0358783,2019,6,8,2019-06-08,,Varon,22.0,
5619,LC-2019-0358792,2019,6,8,2019-06-08,,Mujer,52.0,
5620,LC-2019-0358805,2019,6,8,2019-06-08,,Varon,53.0,
5621,LC-2019-0359012,2019,6,8,2019-06-08,,Varon,25.0,
5622,LC-2019-0359017,2019,6,8,2019-06-08,,Mujer,,
5623,LC-2019-0359019,2019,6,8,2019-06-08,,Mujer,,
5624,LC-2019-0359062,2019,6,8,2019-06-08,,Varon,34.0,
5625,LC-2019-0359081,2019,6,8,2019-06-08,,Mujer,28.0,
5626,LC-2019-0359093,2019,6,8,2019-06-08,,Mujer,29.0,
5627,LC-2019-0359097,2019,6,8,2019-06-08,,Mujer,72.0,
5628,LC-2019-0359154,2019,6,8,2019-06-08,,Varon,,
5629,LC-2019-0359184,2019,6,8,2019-06-08,,Mujer,23.0,
5630,LC-2019-0359185,2019,6,8,2019-06-08,,Mujer,27.0,
5631,LC-2019-0359327,2019,6,8,2019-06-08,,Mujer,22.0,
5632,LC-2019-0359442,2019,6,8,2019-06-08,,Varon,23.0,
5633,LC-2019-0359442,2019,6,8,2019-06-08,,Varon,23.0,
5634,LC-2019-0362704,2019,6,8,2019-06-08,,Varon,,
5635,LC-2019-0383454,2019,6,8,2019-06-08,,Varon,23.0,
5636,LC-2019-0388127,2019,6,8,2019-06-08,,,,
5637,LC-2019-0551883,2019,9,3,2019-09-03,,Varon,23.0,
5638,LC-2019-0359377,2019,6,9,2019-06-09,,Mujer,39.0,
5639,LC-2019-0359377,2019,6,9,2019-06-09,,Mujer,39.0,
5640,LC-2019-0359377,2019,6,9,2019-06-09,,Varon,31.0,
5641,LC-2019-0359377,2019,6,9,2019-06-09,,Varon,24.0,
5642,LC-2019-0359387,2019,6,9,2019-06-09,,Varon,30.0,
5643,LC-2019-0359571,2019,6,9,2019-06-09,,Mujer,25.0,
5644,LC-2019-0359573,2019,6,9,2019-06-09,,Varon,,
5645,LC-2019-0359609,2019,6,9,2019-06-09,,Varon,30.0,
5646,LC-2019-0359633,2019,6,9,2019-06-09,,Varon,29.0,
5647,LC-2019-0359637,2019,6,9,2019-06-09,,Varon,20.0,
5648,LC-2019-0359637,2019,6,9,2019-06-09,,MUJER,20.0,
5649,LC-2019-0359672,2019,6,9,2019-06-09,,Mujer,,
5650,LC-2019-0359672,2019,6,9,2019-06-09,,Mujer,,
5651,LC-2019-0359682,2019,6,9,2019-06-09,,Varon,46.0,
5652,LC-2019-0359721,2019,6,9,2019-06-09,,Varon,33.0,
5653,LC-2019-0359753,2019,6,9,2019-06-09,,Varon,33.0,
5654,LC-2019-0359836,2019,6,9,2019-06-09,,Varon,33.0,
5655,LC-2019-0359853,2019,6,9,2019-06-09,,Varon,32.0,
5656,LC-2019-0359936,2019,6,9,2019-06-09,,Mujer,,
5657,LC-2019-0359936,2019,6,9,2019-06-09,,Mujer,,
5658,LC-2019-0359936,2019,6,9,2019-06-09,,Varon,54.0,
5659,LC-2019-0360007,2019,6,9,2019-06-09,,Mujer,,
5660,LC-2019-0360007,2019,6,9,2019-06-09,,Varon,,
5661,LC-2019-0360420,2019,6,9,2019-06-09,,MUJER,5.0,
5662,LC-2019-0360461,2019,6,9,2019-06-09,,Mujer,44.0,
5663,LC-2019-0360461,2019,6,9,2019-06-09,,Mujer,44.0,
5664,LC-2019-0360503,2019,6,9,2019-06-09,,Varon,37.0,
5665,LC-2019-0360526,2019,6,9,2019-06-09,,Varon,36.0,
5666,LC-2019-0360531,2019,6,9,2019-06-09,,Mujer,36.0,
5667,LC-2019-0360531,2019,6,9,2019-06-09,,Varon,36.0,
5668,LC-2019-0360584,2019,6,9,2019-06-09,,Varon,18.0,
5669,LC-2019-0360585,2019,6,10,2019-06-10,,Varon,29.0,
5670,LC-2019-0360707,2019,6,10,2019-06-10,,Mujer,33.0,
5671,LC-2019-0360874,2019,6,10,2019-06-10,,Varon,22.0,
5672,LC-2019-0360950,2019,6,10,2019-06-10,,Mujer,,
5673,LC-2019-0361126,2019,6,10,2019-06-10,,Varon,33.0,
5674,LC-2019-0361313,2019,6,10,2019-06-10,,Varon,44.0,
5675,LC-2019-0361594,2019,6,10,2019-06-10,,Varon,33.0,
5676,LC-2019-0361791,2019,6,10,2019-06-10,,Varon,22.0,
5677,LC-2019-0361951,2019,6,10,2019-06-10,,Mujer,31.0,
5678,LC-2019-0361958,2019,6,10,2019-06-10,,Mujer,35.0,
5679,LC-2019-0362161,2019,6,10,2019-06-10,,Varon,26.0,
5680,LC-2019-0362161,2019,6,10,2019-06-10,,Varon,26.0,
5681,LC-2019-0362198,2019,6,10,2019-06-10,,Varon,62.0,
5682,LC-2019-0362198,2019,6,10,2019-06-10,,Mujer,62.0,
5683,LC-2019-0362198,2019,6,10,2019-06-10,,Mujer,55.0,
5684,LC-2019-0362201,2019,6,10,2019-06-10,,Varon,,
5685,LC-2019-0301827,2019,5,14,2019-05-14,,Varon,,
5686,LC-2019-0362289,2019,6,10,2019-06-10,,MUJER,47.0,
5687,LC-2019-0362905,2019,6,10,2019-06-10,,Mujer,46.0,
5688,LC-2019-0362910,2019,6,10,2019-06-10,,Varon,29.0,
5689,LC-2019-0362956,2019,6,10,2019-06-10,,,,
5690,LC-2019-0363145,2019,6,10,2019-06-10,,Mujer,57.0,
5691,LC-2019-0363166,2019,6,10,2019-06-10,,Varon,39.0,
5692,LC-2019-0363245,2019,6,10,2019-06-10,,Mujer,66.0,
5693,LC-2019-0363248,2019,6,10,2019-06-10,,Varon,27.0,
5694,LC-2019-0363291,2019,6,10,2019-06-10,,Mujer,73.0,
5695,LC-2019-0363291,2019,6,10,2019-06-10,,Mujer,73.0,
5696,LC-2019-0363307,2019,6,10,2019-06-10,,Varon,,
5697,LC-2019-0363383,2019,6,10,2019-06-10,,Mujer,57.0,
5698,LC-2019-0365311,2019,6,10,2019-06-10,,Varon,32.0,
5699,LC-2019-0365413,2019,6,10,2019-06-10,,Varon,40.0,
5700,LC-2019-0371576,2019,6,10,2019-06-10,,Varon,37.0,
5701,LC-2019-0363408,2019,6,11,2019-06-11,,Varon,32.0,
5702,LC-2019-0363408,2019,6,11,2019-06-11,,Varon,32.0,
5703,LC-2019-0363578,2019,6,11,2019-06-11,,Varon,21.0,
5704,LC-2019-0364094,2019,6,11,2019-06-11,,Varon,33.0,
5705,LC-2019-0364152,2019,6,11,2019-06-11,,Varon,33.0,
5706,LC-2019-0364169,2019,6,11,2019-06-11,,Varon,22.0,
5707,LC-2019-0364275,2019,6,11,2019-06-11,,Mujer,,
5708,LC-2019-0003432,2019,1,3,2019-01-03,,Varon,27.0,
5709,LC-2019-0364381,2019,6,11,2019-06-11,,Varon,,
5710,LC-2019-0364485,2019,6,11,2019-06-11,,Varon,38.0,
5711,LC-2019-0364654,2019,6,11,2019-06-11,,,,
5712,LC-2019-0364963,2019,6,11,2019-06-11,,Mujer,25.0,
5713,LC-2019-0364977,2019,6,11,2019-06-11,,Varon,44.0,
5714,LC-2019-0365035,2019,6,11,2019-06-11,,Varon,22.0,
5715,LC-2019-0365294,2019,6,11,2019-06-11,,Varon,,
5716,LC-2019-0365956,2019,6,11,2019-06-11,,Varon,40.0,
5717,LC-2019-0366158,2019,6,11,2019-06-11,,Varon,,
5718,LC-2019-0366180,2019,6,11,2019-06-11,,Varon,47.0,
5719,LC-2019-0368034,2019,6,11,2019-06-11,,Mujer,58.0,
5720,LC-2019-0372441,2019,6,11,2019-06-11,,Varon,14.0,
5721,LC-2019-0397428,2019,6,11,2019-06-11,,Varon,,
5722,LC-2019-0698786,2019,6,11,2019-06-11,,varon,21.0,
5723,LC-2019-0697272,2019,6,11,2019-06-11,,varon,36.0,
5724,LC-2019-0698117,2019,6,11,2019-06-11,,varon,32.0,
5725,LC-2019-0697660,2019,6,11,2019-06-11,,varon,45.0,
5726,LC-2019-0363798,2019,6,12,2019-06-12,,Varon,,
5727,LC-2019-0363798,2019,6,12,2019-06-12,,Mujer,,
5728,LC-2019-0366354,2019,6,12,2019-06-12,,Mujer,25.0,
5729,LC-2019-0366433,2019,6,12,2019-06-12,,Varon,40.0,
5730,LC-2019-0366474,2019,6,12,2019-06-12,,Mujer,,
5731,LC-2019-0366612,2019,6,12,2019-06-12,,Varon,22.0,
5732,LC-2019-0366612,2019,6,12,2019-06-12,,Varon,22.0,
5733,LC-2019-0366625,2019,6,12,2019-06-12,,Mujer,,
5734,LC-2019-0366696,2019,6,12,2019-06-12,,Varon,37.0,
5735,LC-2019-0366782,2019,6,12,2019-06-12,,Varon,53.0,
5736,LC-2019-0366793,2019,6,12,2019-06-12,,MUJER,,
5737,LC-2019-0366893,2019,6,12,2019-06-12,,Varon,31.0,
5738,LC-2019-0366920,2019,6,12,2019-06-12,,Varon,29.0,
5739,LC-2019-0366920,2019,6,12,2019-06-12,,Mujer,29.0,
5740,LC-2019-0367075,2019,6,12,2019-06-12,,Varon,26.0,
5741,LC-2019-0367213,2019,6,12,2019-06-12,,Varon,22.0,
5742,LC-2019-0367215,2019,6,12,2019-06-12,,Mujer,24.0,
5743,LC-2019-0367317,2019,6,12,2019-06-12,,Mujer,,
5744,LC-2019-0367317,2019,6,12,2019-06-12,,Varon,,
5745,LC-2019-0367317,2019,6,12,2019-06-12,,Mujer,58.0,
5746,LC-2019-0367413,2019,6,12,2019-06-12,,Varon,23.0,
5747,LC-2019-0367443,2019,6,12,2019-06-12,,Varon,30.0,
5748,LC-2019-0367452,2019,6,12,2019-06-12,,,,
5749,LC-2019-0367719,2019,6,12,2019-06-12,,Varon,58.0,
5750,LC-2019-0367737,2019,6,12,2019-06-12,,Varon,29.0,
5751,LC-2019-0367795,2019,6,12,2019-06-12,,Varon,47.0,
5752,LC-2019-0367828,2019,6,12,2019-06-12,,Mujer,60.0,
5753,LC-2019-0604165,2019,9,26,2019-09-26,,Mujer,45.0,
5754,LC-2019-0367892,2019,6,12,2019-06-12,,Varon,35.0,
5755,LC-2019-0367933,2019,6,12,2019-06-12,,Mujer,,
5756,LC-2019-0367933,2019,6,12,2019-06-12,,Mujer,,
5757,LC-2019-0367933,2019,6,12,2019-06-12,,Varon,42.0,
5758,LC-2019-0368017,2019,6,12,2019-06-12,,Varon,30.0,
5759,LC-2019-0368043,2019,6,12,2019-06-12,,Varon,37.0,
5760,LC-2019-0368223,2019,6,12,2019-06-12,,Varon,23.0,
5761,LC-2019-0368238,2019,6,12,2019-06-12,,Mujer,46.0,
5762,LC-2019-0368268,2019,6,12,2019-06-12,,Mujer,14.0,
5763,LC-2019-0617120,2019,9,26,2019-09-26,,Mujer,45.0,
5764,LC-2019-0368434,2019,6,12,2019-06-12,,Mujer,,
5765,LC-2019-0368504,2019,6,12,2019-06-12,,Varon,27.0,
5766,LC-2019-0368504,2019,6,12,2019-06-12,,Varon,27.0,
5767,LC-2019-0368504,2019,6,12,2019-06-12,,Mujer,7.0,
5768,LC-2019-0368516,2019,6,12,2019-06-12,,Varon,29.0,
5769,LC-2019-0368526,2019,6,12,2019-06-12,,Varon,37.0,
5770,LC-2019-0368527,2019,6,12,2019-06-12,,Varon,21.0,
5771,LC-2019-0368527,2019,6,12,2019-06-12,,Varon,21.0,
5772,LC-2019-0368527,2019,6,12,2019-06-12,,Varon,31.0,
5773,LC-2019-0368670,2019,6,12,2019-06-12,,Mujer,26.0,
5774,LC-2019-0368678,2019,6,12,2019-06-12,,Mujer,36.0,
5775,LC-2019-0368749,2019,6,12,2019-06-12,,Varon,67.0,
5776,LC-2019-0368773,2019,6,12,2019-06-12,,Mujer,23.0,
5777,LC-2019-0368832,2019,6,12,2019-06-12,,MUJER,1.0,
5778,LC-2019-0368914,2019,6,12,2019-06-12,,MUJER,32.0,
5779,LC-2019-0368922,2019,6,12,2019-06-12,,Varon,32.0,
5780,LC-2019-0368962,2019,6,12,2019-06-12,,Mujer,19.0,
5781,LC-2019-0369750,2019,6,12,2019-06-12,,Mujer,,
5782,LC-2019-0373043,2019,6,12,2019-06-12,,Mujer,30.0,
5783,LC-2019-0393561,2019,6,12,2019-06-12,,Mujer,75.0,
5784,LC-2019-0774603,2019,6,12,2019-06-12,,varon,40.0,
5785,LC-2019-0367345,2019,6,13,2019-06-13,,Mujer,41.0,
5786,LC-2019-0367345,2019,6,13,2019-06-13,,Mujer,41.0,
5787,LC-2019-0368954,2019,6,13,2019-06-13,,Mujer,38.0,
5788,LC-2019-0368954,2019,6,13,2019-06-13,,Varon,38.0,
5789,LC-2019-0368954,2019,6,13,2019-06-13,,Varon,,
5790,LC-2019-0369161,2019,6,13,2019-06-13,,Mujer,48.0,
5791,LC-2019-0369295,2019,6,13,2019-06-13,,Varon,,
5792,LC-2019-0369325,2019,6,13,2019-06-13,,Varon,30.0,
5793,LC-2019-0369370,2019,6,13,2019-06-13,,Varon,27.0,
5794,LC-2019-0369550,2019,6,13,2019-06-13,,Varon,25.0,
5795,LC-2019-0369550,2019,6,13,2019-06-13,,Varon,25.0,
5796,LC-2019-0369617,2019,6,13,2019-06-13,,Mujer,35.0,
5797,LC-2019-0369631,2019,6,13,2019-06-13,,Varon,55.0,
5798,LC-2019-0369807,2019,6,13,2019-06-13,,Mujer,21.0,
5799,LC-2019-0369870,2019,6,13,2019-06-13,,Varon,46.0,
5800,LC-2019-0369937,2019,6,13,2019-06-13,,Varon,,
5801,LC-2019-0352479,2019,6,5,2019-06-05,,Varon,40.0,
5802,LC-2019-0370639,2019,6,13,2019-06-13,,Varon,33.0,
5803,LC-2019-0370686,2019,6,13,2019-06-13,,Varon,,
5804,LC-2019-0370914,2019,6,13,2019-06-13,,Varon,,
5805,LC-2019-0371012,2019,6,13,2019-06-13,,Varon,48.0,
5806,LC-2019-0371248,2019,6,13,2019-06-13,,Mujer,45.0,
5807,LC-2019-0371305,2019,6,13,2019-06-13,,Varon,28.0,
5808,LC-2019-0371342,2019,6,13,2019-06-13,,Varon,39.0,
5809,LC-2019-0371351,2019,6,13,2019-06-13,,Varon,54.0,
5810,LC-2019-0633721,2019,10,9,2019-10-09,,Varon,41.0,
5811,LC-2019-0371485,2019,6,13,2019-06-13,,Varon,28.0,
5812,LC-2019-0371529,2019,6,13,2019-06-13,,Varon,32.0,
5813,LC-2019-0371567,2019,6,13,2019-06-13,,,,
5814,LC-2019-0371569,2019,6,13,2019-06-13,,Varon,27.0,
5815,LC-2019-0371600,2019,6,13,2019-06-13,,Varon,64.0,
5816,LC-2019-0371707,2019,6,13,2019-06-13,,Varon,66.0,
5817,LC-2019-0372819,2019,6,13,2019-06-13,,Varon,63.0,
5818,LC-2019-0371809,2019,6,14,2019-06-14,,Varon,36.0,
5819,LC-2019-0371950,2019,6,14,2019-06-14,,Varon,,
5820,LC-2019-0371988,2019,6,14,2019-06-14,,Varon,36.0,
5821,LC-2019-0372196,2019,6,14,2019-06-14,,Varon,,
5822,LC-2019-0372249,2019,6,14,2019-06-14,,Varon,24.0,
5823,LC-2019-0372249,2019,6,14,2019-06-14,,Varon,24.0,
5824,LC-2019-0372351,2019,6,14,2019-06-14,,Mujer,,
5825,LC-2019-0372493,2019,6,14,2019-06-14,,Varon,45.0,
5826,LC-2019-0372494,2019,6,14,2019-06-14,,Varon,30.0,
5827,LC-2019-0372683,2019,6,14,2019-06-14,,Varon,24.0,
5828,LC-2019-0372701,2019,6,14,2019-06-14,,Mujer,41.0,
5829,LC-2019-0372822,2019,6,14,2019-06-14,,Varon,59.0,
5830,LC-2019-0372901,2019,6,14,2019-06-14,,Mujer,72.0,
5831,LC-2019-0372978,2019,6,14,2019-06-14,,Varon,,
5832,LC-2019-0373053,2019,6,14,2019-06-14,,Varon,59.0,
5833,LC-2019-0373060,2019,6,14,2019-06-14,,Varon,56.0,
5834,LC-2019-0373060,2019,6,14,2019-06-14,,Varon,56.0,
5835,LC-2019-0373109,2019,6,14,2019-06-14,,MUJER,15.0,
5836,LC-2019-0373129,2019,6,14,2019-06-14,,Varon,39.0,
5837,LC-2019-0373219,2019,6,14,2019-06-14,,Varon,21.0,
5838,LC-2019-0373256,2019,6,14,2019-06-14,,Mujer,66.0,
5839,LC-2019-0373256,2019,6,14,2019-06-14,,Mujer,66.0,
5840,LC-2019-0373396,2019,6,14,2019-06-14,,Mujer,69.0,
5841,LC-2019-0373830,2019,6,14,2019-06-14,,MUJER,66.0,
5842,LC-2019-0373972,2019,6,14,2019-06-14,,Varon,,
5843,LC-2019-0374135,2019,6,14,2019-06-14,,Varon,43.0,
5844,LC-2019-0374364,2019,6,14,2019-06-14,,Varon,23.0,
5845,LC-2019-0374858,2019,6,14,2019-06-14,,Varon,24.0,
5846,LC-2019-0375239,2019,6,14,2019-06-14,,Varon,34.0,
5847,LC-2019-0399369,2019,6,14,2019-06-14,,Varon,27.0,
5848,LC-2019-0373765,2019,6,14,2019-06-14,,varon,37.0,
5849,LC-2019-0373765,2019,6,14,2019-06-14,,varon,24.0,
5850,LC-2019-0374410,2019,6,15,2019-06-15,,Varon,62.0,
5851,LC-2019-0374410,2019,6,15,2019-06-15,,Mujer,62.0,
5852,LC-2019-0374410,2019,6,15,2019-06-15,,Mujer,69.0,
5853,LC-2019-0374634,2019,6,15,2019-06-15,,Varon,57.0,
5854,LC-2019-0374634,2019,6,15,2019-06-15,,Varon,57.0,
5855,LC-2019-0374634,2019,6,15,2019-06-15,,Varon,33.0,
5856,LC-2019-0374634,2019,6,15,2019-06-15,,Varon,56.0,
5857,LC-2019-0374635,2019,6,15,2019-06-15,,Varon,52.0,
5858,LC-2019-0374696,2019,6,15,2019-06-15,,Varon,25.0,
5859,LC-2019-0374796,2019,6,15,2019-06-15,,Mujer,76.0,
5860,LC-2019-0374875,2019,6,15,2019-06-15,,MUJER,61.0,
5861,LC-2019-0374929,2019,6,15,2019-06-15,,Varon,79.0,
5862,LC-2019-0374946,2019,6,15,2019-06-15,,Varon,29.0,
5863,LC-2019-0375124,2019,6,15,2019-06-15,,Varon,71.0,
5864,LC-2019-0375124,2019,6,15,2019-06-15,,Mujer,71.0,
5865,LC-2019-0375200,2019,6,15,2019-06-15,,Varon,,
5866,LC-2019-0375224,2019,6,15,2019-06-15,,Mujer,32.0,
5867,LC-2019-0375233,2019,6,15,2019-06-15,,Varon,34.0,
5868,LC-2019-0375233,2019,6,15,2019-06-15,,Varon,34.0,
5869,LC-2019-0375244,2019,6,15,2019-06-15,,Mujer,,
5870,LC-2019-0375244,2019,6,15,2019-06-15,,Varon,,
5871,LC-2019-0375244,2019,6,15,2019-06-15,,Mujer,,
5872,LC-2019-0375293,2019,6,15,2019-06-15,,Varon,30.0,
5873,LC-2019-0375387,2019,6,15,2019-06-15,,Mujer,52.0,
5874,LC-2019-0375393,2019,6,15,2019-06-15,,Mujer,33.0,
5875,LC-2019-0375551,2019,6,15,2019-06-15,,,,
5876,LC-2019-0375554,2019,6,15,2019-06-15,,Varon,35.0,
5877,LC-2019-0375560,2019,6,15,2019-06-15,,Varon,24.0,
5878,LC-2019-0375731,2019,6,15,2019-06-15,,Varon,,
5879,LC-2019-0379617,2019,6,15,2019-06-15,,Mujer,62.0,
